3,6,13,370,2,147,235,6,466,123,66,556,580,30,145,789,48,170
10,6,13,680,43,580,479,1,290,180,95,177,137,11,126,245,10,488
17,6,13,350,81,560,477,88,260,459,88,279,147,29,234,780,52,589
24,6,13,134,87,260,340,78,378,567,85,500,399,17,700,167,44,158
1,7,13,145,0,190,259,62,156,479,3,238,134,88,459,270,97,124
8,7,13,330,69,450,267,57,700,670,37,467,236,14,167,266,44,680
15,7,13,237,29,180,148,33,139,345,29,360,128,13,490,330,61,335
22,7,13,369,86,790,227,11,560,135,95,366,225,93,300,660,23,247
29,7,13,489,13,148,238,39,117,580,34,455,170,89,478,125,81,290
5,8,13,800,86,150,238,33,490,459,84,130,136,1,560,404,404,404
12,8,13,889,55,249,400,46,178,160,71,588,404,404,404,568,93,580
19,8,13,350,84,158,127,3,139,579,19,135,330,60,370,279,83,157
26,8,13,470,14,167,123,67,179,190,7,278,140,57,359,118,4,257
2,9,13,488,8,378,377,70,334,240,67,359,256,35,690,589,26,880
